"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"130",2434,"SCCS-275","NO2",2009-11-06,NA,"measurement","103 Chemical Road, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-275","no2"
"131",2479,"SCCS-320","NO2",2009-11-02,2011-06-30,"measurement","103 Loughor Road, Gorseinon",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-320","no2"
"132",2092,"SCCS-221","NO2",2008-07-08,NA,"measurement","1068 Carmarthen Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-221","no2"
"133",2737,"SCCS-443","NO2",2012-06-27,NA,"measurement","107 Lime Street, Gorseinon, Swansea",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-443","no2"
"134",2513,"SCCS-354","NO2",2009-10-30,2011-06-09,"measurement","107 Newton Road, Mumbles",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-354","no2"
"135",2091,"SCCS-220","NO2",2008-07-08,NA,"measurement","1078 Carmarthen Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-220","no2"
"136",737,"NPTC-012","NO2",1994-01-31,NA,"measurement","11 College Green, Neath",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nptc-012","no2"
"137",871,"PTBC-006","NO2",1994-01-31,2010-07-31,"measurement","11 High Street, Pontardawe",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ptbc-006","no2"
"138",2749,"SCCS-455","NO2",2012-06-27,NA,"measurement","11 Libanus Road, Gorseinon, Swansea",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-455","no2"
"139",2226,"RCTCBC-116","NO2",2009-09-01,NA,"measurement","11 North St",NA,NA,"250",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-116","no2"
"140",3100,"CCC-204","NO2",2013-06-26,NA,"measurement","11 Pengam Green",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","ccc-204","no2"
"141",2691,"VGBC-087","NO2",2009-02-01,NA,"measurement","110 Dock View Road, Barry",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","vgbc-087","no2"
"142",2521,"SCCS-362","NO2",2009-11-05,2011-06-30,"measurement","112 Clyndu Street, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-362","no2"
"143",2697,"MNBC-078","NO2",2012-05-30,NA,"measurement","112 Merthyr Road, Abergavenny",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","mnbc-078","no2"
"144",2090,"SCCS-219","NO2",2008-07-08,NA,"measurement","1123 Carmarthen Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-219","no2"
"145",2738,"SCCS-444","NO2",2012-06-27,NA,"measurement","113 Lime Street, Gorseinon, Swansea",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-444","no2"
"146",2623,"VGBC-080","NO2",2012-01-31,NA,"measurement","113 Plassey Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","vgbc-080","no2"
"147",2457,"SCCS-298","NO2",2009-11-04,NA,"measurement","113 St Teilo Street, Pontardulais",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-298","no2"
"148",2531,"SCCS-372","NO2",2009-11-05,NA,"measurement","113A Martin Street, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-372","no2"
"149",2086,"SCCS-215","NO2",2008-07-08,NA,"measurement","114 Gower Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-215","no2"
"150",2458,"SCCS-299","NO2",2009-11-04,NA,"measurement","114 St Teilo Street, Pontardulais",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-299","no2"
"151",2539,"SCCS-380","NO2",2009-11-03,NA,"measurement","115 Courtney Street, Manselton                       ",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-380","no2"
"152",2686,"NWBC-129","NO2",2010-09-01,NA,"measurement","116 Alexandra Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-129","no2"
"153",1583,"RCTCBC-056","NO2",2005-02-01,NA,"measurement","116 Broadway, Treforest",NA,NA,"60",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-056","no2"
"154",1846,"CCC-162","NO2",2007-01-04,NA,"measurement","117 Tudor Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","ccc-162","no2"
"155",2772,"CCC-197","NO2",2012-02-21,NA,"measurement","118 Cardiff Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","ccc-197","no2"
"156",2733,"SCCS-439","NO2",2012-06-27,NA,"measurement","12 Cwrt Dewi Sant, Lime Street, Gorseinon, Swansea",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-439","no2"
"157",2448,"SCCS-289","NO2",2009-10-29,NA,"measurement","12 High Street, Clydach",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-289","no2"
"158",1570,"MNBC-051","NO2",2004-01-02,NA,"measurement","12 Moor St Chepstow  NP16 5DD",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","mnbc-051","no2"
"159",2101,"SCCS-230","NO2",2008-07-08,NA,"measurement","120 Samlet Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-230","no2"
"160",2746,"SCCS-452","NO2",2012-06-27,NA,"measurement","121 Trinity Street, Gorseinon, Swansea",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-452","no2"
"161",2532,"SCCS-373","NO2",2009-11-05,NA,"measurement","1215 Neath Road, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-373","no2"
"162",2533,"SCCS-374","NO2",2009-11-05,NA,"measurement","1218 Neath Road, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-374","no2"
"163",1699,"BGBC-020","NO2",2005-10-04,NA,"measurement","122 Beaufort Road, Tredegar",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","bgbc-020","no2"
"164",2536,"SCCS-377","NO2",2009-11-03,NA,"measurement","122 Courtney Street, Manselton",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-377","no2"
"165",2745,"SCCS-451","NO2",2012-06-27,NA,"measurement","129 Trinity Street, Gorseinon, Swansea",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-451","no2"
"166",2501,"SCCS-342","NO2",2009-10-30,NA,"measurement","12a Newton Road, Mumbles",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-342","no2"
"167",2097,"SCCS-226","NO2",2008-07-08,NA,"measurement","13 Delhi Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-226","no2"
"168",2080,"SCCS-209","NO2",2008-07-08,NA,"measurement","13 Gower Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-209","no2"
"169",2476,"SCCS-317","NO2",2009-11-02,NA,"measurement","13 Loughor Road, Gorseinon",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-317","no2"
"170",2673,"NWBC-116","NO2",2010-06-02,NA,"measurement","13 Mill Street, Caerleon",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-116","no2"
"171",2098,"SCCS-227","NO2",2008-07-08,NA,"measurement","13 Nantyffin Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-227","no2"
"172",934,"RHBC-012","NO2",2000-06-30,NA,"measurement","13 Roe Park, St. Asaph",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rhbc-012","no2"
"173",1426,"OBC-001A","NO2",2002-12-03,NA,"measurement","13 Tondu Road, Bridgend",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","obc-001a","no2"
"174",822,"OBC-036","NO2",2000-09-30,2001-12-31,"measurement","13 Tondu Road, Bridgend",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-036","no2"
"175",2519,"SCCS-360","NO2",2009-11-05,2011-06-30,"measurement","133 Clyndu Street, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-360","no2"
"176",2100,"SCCS-229","NO2",2008-07-08,NA,"measurement","135 Samlet Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-229","no2"
"177",2456,"SCCS-297","NO2",2009-11-04,NA,"measurement","135 St Teilo Street, Pontardulais",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-297","no2"
"178",2716,"SCCS-427","NO2",2012-03-01,NA,"measurement","14-19 Gelli Rhedyn, Fforestfach",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-427","no2"
"179",1700,"BGBC-021","NO2",2005-10-04,NA,"measurement","14 Bryn Rhosyn, Merthyr Road, Tredegar",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","bgbc-021","no2"
"180",894,"RCTCBC-019","NO2",1996-01-31,2007-01-31,"measurement","14 High St, Treorchy",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-019","no2"
"181",2590,"CCBC-088","NO2",2011-08-02,NA,"measurement","14 Lon-y-Rhedyn, Caerphilly",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","ccbc-088","no2"
"182",1895,"RCTCBC-078","NO2",2007-01-03,2014-01-08,"measurement","14 Main Rd, Tonteg",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-078","no2"
"183",2380,"RCTCBC-122","NO2",2011-09-28,NA,"measurement","14 Mill St, Tonyrefail",NA,NA,"130",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-122","no2"
"184",2720,"CCC-171","NO2",2007-07-04,2010-03-04,"measurement","149 Mynachdy Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","ccc-171","no2"
"185",1571,"MNBC-061","NO2",2004-01-02,NA,"measurement","14a Castle Parade, Usk NP15 1AA",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","mnbc-061","no2"
"186",2439,"SCCS-280","NO2",2009-11-06,NA,"measurement","15 Chemical Road, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-280","no2"
"187",2524,"SCCS-365","NO2",2009-11-05,2011-06-30,"measurement","15 Morfydd Street, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-365","no2"
"188",1555,"RHBC-028","NO2",2005-02-28,NA,"measurement","15 Park Road, Ruthin",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rhbc-028","no2"
"189",2200,"OBC-070","NO2",2008-07-03,NA,"measurement","15 Tondu Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-070","no2"
"190",2070,"SCCS-199","NO2",2008-07-08,NA,"measurement","15 Uplands Crescent",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-199","no2"
"191",2485,"SCCS-326","NO2",2009-11-02,2011-06-30,"measurement","150 Borough Road, Loughor",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-326","no2"
"192",1845,"CCC-161","NO2",2007-01-04,NA,"measurement","153 Lansdowne Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","ccc-161","no2"
"193",1795,"VGBC-062","NO2",2006-01-01,NA,"measurement","154 Windsor Road, Penarth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","vgbc-062","no2"
"194",2486,"SCCS-327","NO2",2009-11-02,2011-06-30,"measurement","155 Borough Road, Loughor",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-327","no2"
"195",2512,"SCCS-353","NO2",2009-10-30,2011-06-09,"measurement","156 Newton Road, Mumbles",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-353","no2"
"196",1839,"CCC-155","NO2",2007-01-04,NA,"measurement","158 Cathedral Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","ccc-155","no2"
"197",2432,"SCCS-273","NO2",2009-11-06,NA,"measurement","158 Chemical Road, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-273","no2"
"198",1890,"RCTCBC-069","NO2",2007-01-03,NA,"measurement","16 Cardiff St, Aberdare",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-069","no2"
"199",2156,"RCTCBC-112","NO2",2009-01-01,2011-01-05,"measurement","16 Llys Hafn",NA,NA,"30",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-112","no2"
"200",935,"RHBC-013","NO2",2000-06-30,2001-12-31,"measurement","16 Roe Park, St. Asaph",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rhbc-013","no2"
"201",2072,"SCCS-201","NO2",2008-07-08,2011-07-01,"measurement","16/18 Glanmor Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-201","no2"
"202",2619,"VGBC-076","NO2",2012-01-31,2013-01-31,"measurement","160 Windsor Road, Penarth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","vgbc-076","no2"
"203",2757,"CCC-182","NO2",2010-02-03,NA,"measurement","161 Clare Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","ccc-182","no2"
"204",3085,"CCC-200","NO2",2013-01-07,NA,"measurement","163 Lansdowne Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","ccc-200","no2"
"205",2548,"SCCS-389","NO2",2009-11-03,NA,"measurement","17 Approach Road, Manselton",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-389","no2"
"206",2609,"VGBC-066","NO2",2012-02-29,NA,"measurement","17 Churhill Terrace, Barry",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","vgbc-066","no2"
"207",555,"CCC-146","NO2",2003-04-29,NA,"measurement","17 Sloper Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-146","no2"
"208",556,"CCC-147","NO2",2004-02-28,2007-01-05,"measurement","17 The Philog",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-147","no2"
"209",2744,"SCCS-450","NO2",2012-06-27,NA,"measurement","17 Trinity Street, Gorseinon, Swansea",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-450","no2"
"210",2511,"SCCS-352","NO2",2009-10-30,2011-06-09,"measurement","170 Newton Road, Mumbles",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-352","no2"
"211",937,"RHBC-015","NO2",2000-06-30,2002-04-01,"measurement","171 Coast Road, Rhyl",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rhbc-015","no2"
"212",1941,"CCBC-061","NO2",2007-07-09,NA,"measurement","18 Bartlett St",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-061","no2"
"213",2437,"SCCS-278","NO2",2009-11-06,NA,"measurement","18 Chemical Road, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-278","no2"
"214",2525,"SCCS-366","NO2",2009-11-05,2011-06-30,"measurement","18 Morfydd Street, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-366","no2"
"215",1897,"RCTCBC-080","NO2",2007-01-31,NA,"measurement","18 Morgan St, Pontypridd",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-080","no2"
"216",1681,"OBC-057","NO2",2005-08-29,2009-06-03,"measurement","18 Swn-Yr-Afon,Kenfig Hill",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","obc-057","no2"
"217",2085,"SCCS-214","NO2",2008-07-08,NA,"measurement","18/20 Vivian Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-214","no2"
"218",2510,"SCCS-351","NO2",2009-10-30,2011-06-09,"measurement","188 Newton Road, Mumbles",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-351","no2"
"219",2503,"SCCS-344","NO2",2009-10-30,NA,"measurement","18a Newton Road, Mumbles",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-344","no2"
"220",2465,"SCCS-306","NO2",2009-11-04,NA,"measurement","18A St Telo Street, Pontardulais",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-306","no2"
"221",1892,"RCTCBC-075","NO2",2007-01-03,NA,"measurement","19 Canon St, Aberdare",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-075","no2"
"222",2518,"SCCS-359","NO2",2009-11-05,2011-06-30,"measurement","19 Clyndu Street, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-359","no2"
"223",2682,"NWBC-125","NO2",2010-08-05,NA,"measurement","19 Goldcroft Common",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-125","no2"
"224",2477,"SCCS-318","NO2",2009-11-02,2011-06-30,"measurement","19 Loughor Road, Gorseinon",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-318","no2"
"225",877,"RCTCBC-002","NO2",1996-01-31,2011-01-05,"measurement","19 Taff St., Pontypridd",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rctcbc-002","no2"
"226",931,"RHBC-009","NO2",2000-06-30,2001-12-31,"measurement","19 Tan y Bryn, St. Asaph",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rhbc-009","no2"
"227",558,"CCC-149","NO2",2004-02-28,NA,"measurement","19/21 Llandaff Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-149","no2"
"228",2433,"SCCS-274","NO2",2009-11-06,NA,"measurement","193 Chemical Road, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-274","no2"
"229",548,"CCC-139","NO2",2003-02-04,2007-01-05,"measurement","196 Broadway",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-139","no2"
"230",2383,"RCTCBC-125","NO2",2011-09-28,2014-01-08,"measurement","197 Trebanog Rd, Trebanog",NA,NA,"240",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-125","no2"
"231",2227,"RCTCBC-117","NO2",2009-09-01,NA,"measurement","199 High St",NA,NA,"120",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-117","no2"
"232",2155,"RCTCBC-111","NO2",2009-01-01,NA,"measurement","1A Bridgend Road",NA,NA,"70",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-111","no2"
"233",2201,"OBC-071","NO2",2009-04-01,2011-03-03,"measurement","1a Heol Maes yr Haf, Penceod",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","obc-071","no2"
"234",1894,"RCTCBC-077","NO2",2007-01-03,2014-01-08,"measurement","1A Main Rd, Tonteg",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-077","no2"
"235",2212,"SCCS-271","NO2",2009-06-03,NA,"measurement","1st Floor 18/20 Vivian Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","sccs-271","no2"
"236",2211,"SCCS-270","NO2",2009-06-03,NA,"measurement","1st Floor 21 Vivian Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","sccs-270","no2"
"237",2210,"SCCS-269","NO2",2009-06-03,NA,"measurement","1st Floor 96/98 Gower Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","sccs-269","no2"
"238",2535,"SCCS-376","NO2",2009-11-03,NA,"measurement","1st Floor, The Bays,  Mackworth Court, High Street",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-376","no2"
"239",2763,"CCC-188","NO2",2010-02-03,2013-01-04,"measurement","2 Colchester Avenue",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","ccc-188","no2"
"240",1422,"OBC-050","NO2",2004-02-03,NA,"measurement","2 Ewenny Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","obc-050","no2"
"241",3130,"MNBC-047","NO2",2005-05-31,NA,"measurement","2 Hardwick Hill, Chepstow",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","mnbc-047","no2"
"242",1663,"MNBC-050","NO2",2005-08-02,NA,"measurement","2 Hardwick Terrace, Chepstow, NP16 5PN",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","mnbc-050","no2"
"243",3041,"CMCC-143","NO2",2013-01-02,NA,"measurement","2 Jobs Well Road (Johnstown)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-143","no2"
"244",2610,"VGBC-067","NO2",2012-02-29,NA,"measurement","2 Matthew Terrace, Dinas Powys",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","vgbc-067","no2"
"245",2332,"CCBC-079","NO2",2010-02-02,NA,"measurement","2 Mill Road, Caerphilly",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-079","no2"
"246",2471,"SCCS-312","NO2",2009-11-04,NA,"measurement","2 New Road, Pontardulais",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-312","no2"
"247",929,"RHBC-007","NO2",2000-06-30,NA,"measurement","2 Pant Glas, St. Asaph",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rhbc-007","no2"
"248",2558,"SCCS-399","NO2",2009-11-05,NA,"measurement","2 Parry Road, Morriston",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-399","no2"
