"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","eu_site_id","network_parameter_id","network_id","network_name","site_type","site_type_eu","region","agglomeration","database_name","site_friendly","variable_friendly"
"446",73919,"LS2","PM10",2006-01-01,2010-03-12,"measurement","Lewes - Commercial Square",50.873954,0.011516,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","ls2","pm10"
"447",74530,"LITP","PM10",2009-09-02,2010-02-01,"measurement","Littleport",NA,NA,"",NA,10,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","litp","pm10"
"448",74531,"LITP","GE10",2009-09-02,2010-02-01,"measurement","Littleport",NA,NA,"",NA,3,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","litp","ge10"
"449",70661,"LIV2","NO",1999-09-19,2013-08-31,"measurement","Liverpool Islington",53.410839,-2.973307,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","liv2","no"
"450",70664,"LIV2","O3",2006-07-31,2013-01-15,"measurement","Liverpool Islington",53.410839,-2.973307,"",NA,9,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","liv2","o3"
"451",70667,"LIV2","PRES",2004-10-01,2013-08-31,"measurement","Liverpool Islington",53.410839,-2.973307,"",NA,12,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","liv2","pres"
"452",70662,"LIV2","NO2",1999-09-19,2013-08-31,"measurement","Liverpool Islington",53.410839,-2.973307,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","liv2","no2"
"453",70665,"LIV2","PM10",1999-09-19,2013-01-15,"measurement","Liverpool Islington",53.410839,-2.973307,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","liv2","pm10"
"454",70669,"LIV2","T",2004-10-01,2013-08-31,"measurement","Liverpool Islington",53.410839,-2.973307,"",NA,17,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","liv2","temp"
"455",70663,"LIV2","NOXasNO2",1999-09-19,2013-08-31,"measurement","Liverpool Islington",53.410839,-2.973307,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","liv2","nox"
"456",70666,"LIV2","GE10",1999-09-19,2013-01-15,"measurement","Liverpool Islington",53.410839,-2.973307,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","liv2","ge10"
"457",70670,"LIV2","TMP",1999-09-19,1999-09-19,"measurement","Liverpool Islington",53.410839,-2.973307,"",NA,20,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","liv2","tmp"
"458",70688,"LV8","NO",2008-06-17,2012-07-10,"measurement","Liverpool Old Haymarket Roadside",53.409167,-2.982222,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","lv8","no"
"459",70689,"LV8","NO2",2008-06-17,2012-07-10,"measurement","Liverpool Old Haymarket Roadside",53.409167,-2.982222,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","lv8","no2"
"460",70690,"LV8","NOXasNO2",2008-06-17,2012-07-10,"measurement","Liverpool Old Haymarket Roadside",53.409167,-2.982222,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","lv8","nox"
"461",70699,"LV5","PM10",2008-05-20,2013-05-14,"measurement","Liverpool Queens Drive",53.446944,-2.9625,"32",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","lv5","pm10"
"462",70700,"LV5","GE10",2008-05-20,2013-05-14,"measurement","Liverpool Queens Drive",53.446944,-2.9625,"32",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","lv5","ge10"
"463",74618,"LV5","NV10",2008-05-20,2008-12-18,"measurement","Liverpool Queens Drive",53.446944,-2.9625,"32",NA,7,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","lv5","nv10"
"464",74619,"LV5","V10",2008-05-20,2008-12-18,"measurement","Liverpool Queens Drive",53.446944,-2.9625,"32",NA,18,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","lv5","v10"
"465",74734,"BN2","NO2",2000-08-14,NA,"measurement","London Barnet Chalgrove School",51.591901,-0.205992,NA,NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","bn2","no2"
"466",74735,"BN2","GE10",2000-08-09,NA,"measurement","London Barnet Chalgrove School",51.591901,-0.205992,NA,NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","bn2","ge10"
"467",74733,"BN2","NO",2000-08-14,NA,"measurement","London Barnet Chalgrove School",51.591901,-0.205992,NA,NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","bn2","no"
"468",74729,"BN2","PM10",2000-08-09,NA,"measurement","London Barnet Chalgrove School",51.591901,-0.205992,NA,NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","bn2","pm10"
"469",74730,"BN2","NOXasNO2",2000-08-14,NA,"measurement","London Barnet Chalgrove School",51.591901,-0.205992,NA,NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","bn2","nox"
"470",74802,"HG2","GE10",1999-05-01,2012-11-09,"measurement","London Haringey",51.58603,-0.126486,"30",NA,3,"aqe","Air Quality England",NA,NA,"Greater London","Greater London Urban Area","aqengland","hg2","ge10"
"471",74805,"HG4","PM10",2012-10-25,2013-04-29,"measurement","London Haringey Priory Park South",51.584128,-0.125254,"37",NA,10,"aqe","Air Quality England",NA,NA,"Greater London","Greater London Urban Area","aqengland","hg4","pm10"
"472",74804,"HG4","GE10",2012-10-25,2013-04-29,"measurement","London Haringey Priory Park South",51.584128,-0.125254,"37",NA,3,"aqe","Air Quality England",NA,NA,"Greater London","Greater London Urban Area","aqengland","hg4","ge10"
"473",70414,"HIL1","NO",2007-07-01,NA,"measurement","London Hillingdon Harmondsworth",51.487989,-0.480984,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","hil1","no"
"474",70417,"HIL1","PM10",2007-07-01,NA,"measurement","London Hillingdon Harmondsworth",51.487989,-0.480984,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","hil1","pm10"
"475",70415,"HIL1","NO2",2007-07-01,NA,"measurement","London Hillingdon Harmondsworth",51.487989,-0.480984,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","hil1","no2"
"476",70418,"HIL1","GE10",2007-07-01,NA,"measurement","London Hillingdon Harmondsworth",51.487989,-0.480984,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","hil1","ge10"
"477",70416,"HIL1","NOXasNO2",2007-07-01,NA,"measurement","London Hillingdon Harmondsworth",51.487989,-0.480984,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","hil1","nox"
"478",70420,"HIL4","PM10",2007-07-01,NA,"measurement","London Hillingdon Harmondsworth Os",51.487534,-0.479451,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","hil4","pm10"
"479",70423,"HIL4","TSP",2007-07-01,NA,"measurement","London Hillingdon Harmondsworth Os",51.487534,-0.479451,"",NA,21,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","hil4","tsp"
"480",70421,"HIL4","GE10",2007-07-01,NA,"measurement","London Hillingdon Harmondsworth Os",51.487534,-0.479451,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","hil4","ge10"
"481",70419,"HIL4","PM1",2007-07-01,NA,"measurement","London Hillingdon Harmondsworth Os",51.487534,-0.479451,"",NA,22,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","hil4","pm1"
"482",70422,"HIL4","PM25",2007-07-01,NA,"measurement","London Hillingdon Harmondsworth Os",51.487534,-0.479451,"",NA,11,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","hil4","pm25"
"483",70340,"HIL5","NO",2008-04-21,NA,"measurement","London Hillingdon Hayes",51.498167,-0.412333,"30",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","hil5","no"
"484",70343,"HIL5","PM10",2008-04-21,NA,"measurement","London Hillingdon Hayes",51.498167,-0.412333,"30",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","hil5","pm10"
"485",70341,"HIL5","NO2",2008-04-21,NA,"measurement","London Hillingdon Hayes",51.498167,-0.412333,"30",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","hil5","no2"
"486",70344,"HIL5","GE10",2008-04-21,NA,"measurement","London Hillingdon Hayes",51.498167,-0.412333,"30",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","hil5","ge10"
"487",70342,"HIL5","NOXasNO2",2008-04-21,NA,"measurement","London Hillingdon Hayes",51.498167,-0.412333,"30",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","hil5","nox"
"488",74654,"HI3","NO2",2005-03-07,NA,"measurement","London Hillingdon Oxford Avenue",51.48113,-0.42376,NA,NA,5,"aqe","Air Quality England","urban_centre","urban",NA,NA,"aqengland","hi3","no2"
"489",74652,"HI3","GE10",2005-03-07,NA,"measurement","London Hillingdon Oxford Avenue",51.48113,-0.42376,NA,NA,3,"aqe","Air Quality England","urban_centre","urban",NA,NA,"aqengland","hi3","ge10"
"490",74655,"HI3","NOXasNO2",2005-03-07,NA,"measurement","London Hillingdon Oxford Avenue",51.48113,-0.42376,NA,NA,6,"aqe","Air Quality England","urban_centre","urban",NA,NA,"aqengland","hi3","nox"
"491",74653,"HI3","NO",2005-03-07,NA,"measurement","London Hillingdon Oxford Avenue",51.48113,-0.42376,NA,NA,4,"aqe","Air Quality England","urban_centre","urban",NA,NA,"aqengland","hi3","no"
"492",74656,"HI3","PM10",2005-03-07,NA,"measurement","London Hillingdon Oxford Avenue",51.48113,-0.42376,NA,NA,10,"aqe","Air Quality England","urban_centre","urban",NA,NA,"aqengland","hi3","pm10"
"493",74415,"MW1","NOXasNO2",2008-01-01,NA,"measurement","Maidenhead Roadside",51.520365,-0.7225,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","mw1","nox"
"494",74413,"MW1","NO",2008-01-01,NA,"measurement","Maidenhead Roadside",51.520365,-0.7225,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","mw1","no"
"495",74414,"MW1","NO2",2008-01-01,NA,"measurement","Maidenhead Roadside",51.520365,-0.7225,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","mw1","no2"
"496",74580,"MAN1","NO2",2010-03-08,NA,"measurement","Manchester Oxford Road",53.472077,-2.239001,"",NA,5,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","man1","no2"
"497",74583,"MAN1","GE10",2010-03-08,NA,"measurement","Manchester Oxford Road",53.472077,-2.239001,"",NA,3,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","man1","ge10"
"498",74581,"MAN1","NOXasNO2",2010-03-08,NA,"measurement","Manchester Oxford Road",53.472077,-2.239001,"",NA,6,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","man1","nox"
"499",74579,"MAN1","NO",2010-03-08,NA,"measurement","Manchester Oxford Road",53.472077,-2.239001,"",NA,4,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","man1","no"
"500",74582,"MAN1","PM10",2010-03-08,NA,"measurement","Manchester Oxford Road",53.472077,-2.239001,"",NA,10,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","man1","pm10"
"501",74321,"MAN7","GE10",2009-05-20,NA,"measurement","Manchester Piccadilly LA",53.48157,-2.23793,"45",NA,3,"aqe","Air Quality England","urban_centre","urban",NA,NA,"aqengland","man7","ge10"
"502",74319,"MAN7","CO",2007-10-01,2012-01-04,"measurement","Manchester Piccadilly LA",53.48157,-2.23793,"45",NA,1,"aqe","Air Quality England","urban_centre","urban",NA,NA,"aqengland","man7","co"
"503",74320,"MAN7","PM10",2009-05-20,NA,"measurement","Manchester Piccadilly LA",53.48157,-2.23793,"45",NA,10,"aqe","Air Quality England","urban_centre","urban",NA,NA,"aqengland","man7","pm10"
"504",74987,"MAHG","SO2",2016-01-27,NA,"measurement","Manchester Sharston",53.3712,-2.239,NA,NA,15,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","mahg","so2"
"505",74322,"MAN8","SO2",2007-10-01,2016-01-25,"measurement","Manchester South SO2",53.368889,-2.243333,"68",NA,15,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","man8","so2"
"506",74980,"WIL7","GE10",2016-01-01,NA,"measurement","Marlborough London Road",51.420963,-1.726842,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil7","ge10"
