"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"132",580,"50004","SO2",1963-04-02,1965-04-05,"md_measurement","ALLOA 4",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","50004","so2"
"133",581,"50004","bs",1963-04-02,1965-04-05,"md_measurement","ALLOA 4",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","50004","bs"
"134",1640,"81559","NO2",1994-01-04,NA,"md_measurement","ALLOA 4N",NA,NA,"35",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","81559","no2"
"135",582,"50005","SO2",1964-04-07,1980-03-31,"md_measurement","ALLOA 5",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","50005","so2"
"136",583,"50005","bs",1964-04-07,1980-03-31,"md_measurement","ALLOA 5",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","50005","bs"
"137",1745,"82138","NO2",1994-01-04,1994-11-29,"md_measurement","ALLOA 5N",NA,NA,"5",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82138","no2"
"138",585,"50006","bs",1974-04-02,1989-04-03,"md_measurement","ALLOA 6",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","50006","bs"
"139",584,"50006","SO2",1974-04-02,1989-04-03,"md_measurement","ALLOA 6",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","50006","so2"
"140",1746,"82139","NO2",1992-12-29,NA,"md_measurement","ALLOA 6N",NA,NA,"20",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82139","no2"
"141",1778,"82532","NO2",1992-12-29,2000-11-28,"md_measurement","ALLOA 7N",NA,NA,"20",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82532","no2"
"142",1779,"82533","NO2",1992-12-29,1994-11-29,"md_measurement","ALLOA 8N",NA,NA,"10",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82533","no2"
"143",3269,"ALO2","GE10",2015-01-14,NA,"measurement","Alloa A907",56.117343,-3.791818,"21",6,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","alo2","ge10"
"144",3266,"ALO2","NOXasNO2",2015-02-25,NA,"measurement","Alloa A907",56.117343,-3.791818,"21",9,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","alo2","nox"
"145",3270,"ALO2","NV10",2015-01-14,NA,"measurement","Alloa A907",56.117343,-3.791818,"21",1007,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","alo2","nv10"
"146",3267,"ALO2","NO",2015-02-25,NA,"measurement","Alloa A907",56.117343,-3.791818,"21",2,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","alo2","no"
"147",3271,"ALO2","V10",2015-01-14,NA,"measurement","Alloa A907",56.117343,-3.791818,"21",1008,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","alo2","v10"
"148",3268,"ALO2","NO2",2015-02-25,NA,"measurement","Alloa A907",56.117343,-3.791818,"21",3,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","alo2","no2"
"149",1585,"65001","SO2",1961-04-04,1968-03-25,"md_measurement","ALVA 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","65001","so2"
"150",1586,"65001","bs",1961-04-04,1968-03-25,"md_measurement","ALVA 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","65001","bs"
"151",1587,"65002","SO2",1967-04-04,1981-03-30,"md_measurement","ALVA 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","65002","so2"
"152",1588,"65002","bs",1967-04-04,1981-03-30,"md_measurement","ALVA 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","65002","bs"
"153",1590,"65003","bs",1982-03-30,1989-04-03,"md_measurement","ALVA 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","65003","bs"
"154",1589,"65003","SO2",1982-03-30,1989-04-03,"md_measurement","ALVA 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","65003","so2"
"155",2638,"FFAR","NV10",2007-07-12,2012-12-31,"measurement","Angus Forfar",56.644194,-2.883531,"66",1007,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","ffar","nv10"
"156",2986,"FFAR","M_T",2010-08-01,2012-12-31,"measurement","Angus Forfar",56.644194,-2.883531,"66",1372,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","ffar","temp"
"157",2639,"FFAR","V10",2007-07-12,2012-12-31,"measurement","Angus Forfar",56.644194,-2.883531,"66",1008,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","ffar","v10"
"158",2987,"FFAR","M_SPED",2010-08-01,2012-12-31,"measurement","Angus Forfar",56.644194,-2.883531,"66",1373,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","ffar","ws"
"159",2988,"FFAR","M_DIR",2010-08-01,2012-12-31,"measurement","Angus Forfar",56.644194,-2.883531,"66",1374,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","ffar","wd"
"160",2637,"FFAR","GE10",2007-07-12,2012-12-31,"measurement","Angus Forfar",56.644194,-2.883531,"66",6,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","ffar","ge10"
"161",3288,"AFR1","GE10",2015-10-23,NA,"measurement","Angus Forfar Glamis Rd",56.642076,-2.894328,NA,6,"saun","Scottish Automatic Urban Network","roadside",NA,NA,"scotarc","afr1","ge10"
"162",3289,"AFR1","NV10",2015-10-23,NA,"measurement","Angus Forfar Glamis Rd",56.642076,-2.894328,NA,1007,"saun","Scottish Automatic Urban Network","roadside",NA,NA,"scotarc","afr1","nv10"
"163",3290,"AFR1","V10",2015-10-23,NA,"measurement","Angus Forfar Glamis Rd",56.642076,-2.894328,NA,1008,"saun","Scottish Automatic Urban Network","roadside",NA,NA,"scotarc","afr1","v10"
"164",1591,"69103","SO2",1974-04-02,1981-03-30,"md_measurement","ARBROATH 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","69103","so2"
"165",1592,"69103","bs",1974-04-02,1981-03-30,"md_measurement","ARBROATH 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","69103","bs"
"166",1594,"69502","bs",1990-04-03,NA,"md_measurement","ARMADALE 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","69502","bs"
"167",1593,"69502","SO2",1990-04-03,NA,"md_measurement","ARMADALE 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","69502","so2"
"168",1595,"69503","SO2",1990-04-03,1998-03-30,"md_measurement","ARMADALE 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","69503","so2"
"169",1596,"69503","bs",1990-04-03,1998-03-30,"md_measurement","ARMADALE 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","69503","bs"
"170",1582,"5341","SO2-S",1998-09-09,1999-06-11,"md_measurement","Auchencorth 1",NA,NA,"190",849,"36","Weekly Rural SO2",NA,"Central Scotland",NA,"scotarc","5341","so2-s"
"171",1583,"5342","SO2-S",1998-09-18,1999-06-11,"md_measurement","Auchencorth 2",NA,NA,"190",849,"36","Weekly Rural SO2",NA,"Central Scotland",NA,"scotarc","5342","so2-s"
"172",2439,"ACTH","1BUTENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",336,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","1butene"
"173",2432,"ACTH","ETHENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",329,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","ethene"
"174",2450,"ACTH","TOLUENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",349,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","toluene"
"175",2385,"ACTH","GE10",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",16,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","ge10"
"176",2443,"ACTH","13BDIENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",340,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","13bdiene"
"177",2436,"ACTH","iBUTANE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",333,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","ibutane"
"178",2429,"ACTH","nOCTANE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",326,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","noctane"
"179",2389,"ACTH","V10",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",1012,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","v10"
"180",2454,"ACTH","124TMB",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",353,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","124tmb"
"181",2447,"ACTH","nHEXANE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",346,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","nhexane"
"182",2440,"ACTH","c2BUTENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",337,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","c2butene"
"183",2433,"ACTH","ETHYNE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",330,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","ethyne"
"184",2884,"ACTH","M_T",2010-08-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",1375,"scor","Scottish Automatic Rural Network",NA,"Central Scotland",NA,"scotarc","acth","temp"
"185",2386,"ACTH","PM25",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",17,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","pm25"
"186",2316,"ACTH","O3",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",15,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","o3"
"187",2451,"ACTH","ETHBENZ",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",350,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","ethbenz"
"188",2444,"ACTH","t2PENTEN",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",341,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","t2penten"
"189",2437,"ACTH","nBUTANE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",334,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","nbutane"
"190",2430,"ACTH","123TMB",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",327,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","123tmb"
"191",2390,"ACTH","NV25",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",1013,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","nv25"
"192",2654,"ACTH","uGR10",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",1026,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","ugr10"
"193",2455,"ACTH","135TMB",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",354,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","135tmb"
"194",2448,"ACTH","nHEPTANE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",347,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","nheptane"
"195",2441,"ACTH","iPENTANE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",338,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","ipentane"
"196",2434,"ACTH","PROPANE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",331,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","propane"
"197",2885,"ACTH","M_SPED",2010-08-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",1376,"scor","Scottish Automatic Rural Network",NA,"Central Scotland",NA,"scotarc","acth","ws"
"198",2427,"ACTH","1PENTEN",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",324,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","1penten"
"199",2317,"ACTH","GR10",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",14,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","gr10"
"200",2452,"ACTH","mpXYLENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",351,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","mpxylene"
"201",2445,"ACTH","2MEPENT",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",343,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","2mepent"
"202",2438,"ACTH","t2BUTENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",335,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","t2butene"
"203",2431,"ACTH","ETHANE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",328,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","ethane"
"204",2391,"ACTH","V25",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",1014,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","v25"
"205",2655,"ACTH","uGR25",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",1029,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","ugr25"
"206",2449,"ACTH","BENZENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",348,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","benzene"
"207",2442,"ACTH","nPENTANE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",339,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","npentane"
"208",2435,"ACTH","PROPENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",332,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","propene"
"209",2886,"ACTH","M_DIR",2010-08-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",1377,"scor","Scottish Automatic Rural Network",NA,"Central Scotland",NA,"scotarc","acth","wd"
"210",2428,"ACTH","iOCTANE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",325,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","ioctane"
"211",2388,"ACTH","NV10",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",1011,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","nv10"
"212",2318,"ACTH","GR25",2006-01-01,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",1003,"scor","Scottish Automatic Rural Network","rural","Central Scotland",NA,"scotarc","acth","gr25"
"213",2453,"ACTH","oXYLENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",352,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","oxylene"
"214",2446,"ACTH","ISOPRENE",2006-09-04,NA,"measurement","Auchencorth Moss",55.79216,-3.2429,"260",345,"hc","Automatic Hydrocarbon Monitoring Network","rural","Central Scotland",NA,"scotarc","acth","isoprene"
"215",85,"115001","SO2",1962-04-03,1976-03-29,"md_measurement","AUCHTERDERRAN 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","115001","so2"
"216",86,"115001","bs",1962-04-03,1976-03-29,"md_measurement","AUCHTERDERRAN 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","115001","bs"
"217",1804,"82719","NO2",1996-01-02,NA,"md_measurement","AYR 1N",NA,NA,"10",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82719","no2"
"218",1805,"82720","NO2",1996-01-02,2000-11-28,"md_measurement","AYR 2N",NA,NA,"10",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82720","no2"
"219",1806,"82721","NO2",1996-01-02,NA,"md_measurement","AYR 3N",NA,NA,"10",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82721","no2"
"220",1807,"82722","NO2",1996-01-02,NA,"md_measurement","AYR 4N",NA,NA,"20",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82722","no2"
"221",1839,"83596","NO2",2001-01-02,NA,"md_measurement","AYR 5N",NA,NA,"10",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","83596","no2"
"222",230,"140001","bs",1973-04-03,1982-03-29,"md_measurement","AYR BURGH 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","140001","bs"
"223",229,"140001","SO2",1973-04-03,1982-03-29,"md_measurement","AYR BURGH 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","140001","so2"
"224",231,"140002","SO2",1973-04-03,1982-03-29,"md_measurement","AYR BURGH 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","140002","so2"
"225",232,"140002","bs",1973-04-03,1982-03-29,"md_measurement","AYR BURGH 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","140002","bs"
"226",240,"155001","bs",1962-04-03,1980-03-31,"md_measurement","BALLINGRY 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","155001","bs"
"227",239,"155001","SO2",1962-04-03,1980-03-31,"md_measurement","BALLINGRY 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","155001","so2"
"228",241,"155002","SO2",1987-03-31,2002-04-01,"md_measurement","BALLINGRY 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","155002","so2"
"229",242,"155002","bs",1987-03-31,2002-04-01,"md_measurement","BALLINGRY 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","155002","bs"
"230",1836,"83593","NO2",2001-01-02,2005-02-01,"md_measurement","BALLOCH 1N",NA,NA,"13",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","83593","no2"
"231",1856,"83747","NO2",2005-01-04,NA,"md_measurement","BALLOCH 2N",NA,NA,NA,94,"24","NO2 Diffusion Tube","roadside","Central Scotland",NA,"scotarc","83747","no2"
"232",267,"162001","SO2",1988-03-29,1998-03-30,"md_measurement","BALMEDIE 1",NA,NA,NA,90,"9","LA Pay",NA,"North East Scotland",NA,"scotarc","162001","so2"
"233",268,"162001","bs",1988-03-29,1998-03-30,"md_measurement","BALMEDIE 1",NA,NA,NA,91,"9","LA Pay",NA,"North East Scotland",NA,"scotarc","162001","bs"
"234",1508,"5200","SO4-S",1984-09-02,1985-10-04,"md_measurement","Balquhidder",NA,NA,"137",682,"33","Weekly rainfall (LOW)",NA,"North East Scotland",NA,"scotarc","5200","so4-s"
"235",1540,"5200","Na",1986-01-21,1994-08-01,"md_measurement","Balquhidder",NA,NA,"137",745,"34","Weekly Rainfall (HIGH)",NA,"North East Scotland",NA,"scotarc","5200","na"
"236",1565,"5200","rem a",1990-01-11,1994-08-01,"md_measurement","Balquhidder",NA,NA,"137",775,"34","Weekly Rainfall (HIGH)",NA,"North East Scotland",NA,"scotarc","5200","rem_a"
"237",1533,"5200","sum+",1984-09-02,1985-10-04,"md_measurement","Balquhidder",NA,NA,"137",712,"33","Weekly rainfall (LOW)",NA,"North East Scotland",NA,"scotarc","5200","sum+"
"238",1558,"5200","PO4-P(D)",1986-01-21,1994-08-01,"md_measurement","Balquhidder",NA,NA,"137",765,"34","Weekly Rainfall (HIGH)",NA,"North East Scotland",NA,"scotarc","5200","po4-p(d)"
